transaction_id,sender_id,receiver_id,amount,timestamp
3525fb97-ed9b-4475-82cf-0d1eee831254,ACC_00867,ACC_00555,1854.15,2024-01-21 18:02:33
46666c2b-9bdd-428c-ab58-75e00b6068d9,ACC_00912,ACC_00720,247.55,2024-01-26 19:59:11
8f709e74-d6d8-4512-8873-7e59f53d56c5,ACC_00799,ACC_00320,3309.14,2024-01-11 12:49:45
d3c3e13c-66da-4422-aed5-6951372c9cb0,ACC_00579,ACC_00231,3193.84,2024-01-03 20:53:15
269e11d3-8e91-4a31-b9ef-b6467a4e9585,ACC_00613,ACC_00079,1100.9,2024-01-02 12:39:52
040672b9-ecf4-448b-b706-67afc3f4e3cb,ACC_00334,ACC_00976,1178.75,2024-01-21 10:25:46
63c3f55e-768f-44da-804c-52ceb3e9e881,ACC_00370,ACC_00770,3778.31,2024-01-13 09:13:33
c620a726-a2fe-433b-988d-c068920016c9,ACC_00905,ACC_00019,970.62,2024-01-01 03:54:09
4d843d67-24a7-4785-97b7-ec0591d5c07c,ACC_00310,ACC_00279,856.45,2024-01-27 07:40:27
55618ce2-20a6-4fb7-8479-26814a508971,ACC_00553,ACC_00366,3740.36,2024-01-17 02:16:24
04023a0d-3e07-4b55-882f-f3fa4286dd28,ACC_00777,ACC_00019,240.24,2024-01-24 00:50:13
bc3e9b52-1329-4595-9506-9b92e16d19d0,ACC_00608,ACC_00123,4569.81,2024-01-01 11:12:07
3659b182-a937-48ea-92d8-5ee4e5b2811d,ACC_00811,ACC_00688,2964.33,2024-01-27 00:00:34
33087fe2-bccf-4a39-80be-a76e038f87fb,ACC_00941,ACC_00429,1346.35,2024-01-26 00:36:17
b58bb33b-aac3-4672-85bd-55d3915e8260,ACC_00523,ACC_00496,4406.47,2024-01-22 20:52:16
b51d414f-e5bb-4276-ad77-322fcdb228e5,ACC_00483,ACC_00678,804.51,2024-01-13 23:47:07
bb27dbba-59e4-48d1-b811-af294f4db282,ACC_00999,ACC_00850,6485.57,2024-01-27 13:48:00
bc89eef0-0d65-41d4-a22e-9d94b94bfacb,ACC_00266,ACC_00724,2028.16,2024-01-14 13:30:30
004c7be6-cf50-4d65-8e61-f2153af1e1c7,ACC_00428,ACC_00394,4908.3,2024-01-07 14:21:29
20b7313d-f9f2-4a45-8ee4-9907ad43d22e,ACC_00965,ACC_00258,1870.14,2024-01-17 08:44:46
0d1a2cfa-4059-4789-a110-4566bcb7dc95,ACC_00117,ACC_00094,1738.88,2024-01-13 21:34:03
bc8426e7-6e01-485c-a3f4-54e3592a5530,ACC_00942,ACC_00819,4229.55,2024-01-05 12:06:13
6037667d-7060-4bb6-a790-ac51c569fe39,ACC_00030,ACC_00216,1084.32,2024-01-12 10:45:39
d863041f-2504-4aa3-9397-f4a270a7ed77,ACC_00664,ACC_00430,4727.02,2024-01-04 09:45:40
3cdcc122-6d21-445c-9421-ed8bbeada22d,ACC_00144,ACC_00801,4959.58,2024-01-13 04:47:24
9bb0dd1f-54f6-4ff3-8410-7e75e6964100,ACC_00411,ACC_00233,3455.26,2024-01-15 10:47:45
5fa2a4ea-71d3-4db7-854a-78b318e7d4ed,ACC_00464,ACC_00912,2134.12,2024-01-22 20:59:20
e963a3bd-7a4d-469d-9113-85f09f428847,ACC_00972,ACC_00833,4141.73,2024-01-21 04:37:49
34eef643-d3f8-47c2-bf6c-6237bc75f406,ACC_00457,ACC_00966,4357.36,2024-01-16 03:21:07
e04ae322-17aa-49f7-97a2-ae2d29a903ae,ACC_00044,ACC_00328,4819.99,2024-01-12 14:43:39
22f6fd39-9cf6-4ca7-8d63-41dcfc2ff273,ACC_00772,ACC_00534,3481.27,2024-01-10 23:25:54
328d0108-dbaf-4334-81fe-1a5b92ee2ad7,ACC_00913,ACC_00392,4673.45,2024-01-09 14:22:30
13ba646e-629e-47be-b8de-36a3b27fa9c7,ACC_00129,ACC_00156,2709.67,2024-01-18 08:44:43
e8203d8d-1a74-4714-b3a2-25ca6aabee5a,ACC_00070,ACC_00106,3162.32,2024-01-29 18:05:34
87d30a27-5ff5-4c2d-b65d-2d3133e5bf83,ACC_00042,ACC_00597,3872.86,2024-01-12 05:18:02
7ff60f90-816a-49b4-ab41-15ebc1335b1f,ACC_00790,ACC_00478,4082.75,2024-01-20 05:48:24
4a4b113c-0514-4cb9-b3eb-af93f36a6400,ACC_00620,ACC_00137,209.06,2024-01-08 19:13:54
d5bbd587-340e-4d46-9e2f-470db2e7e960,ACC_00000,ACC_00357,867.98,2024-01-09 16:40:10
c5f77956-223b-4b2b-a888-f4467b163853,ACC_00778,ACC_00709,2207.8,2024-01-15 11:30:07
6ca21099-43ac-4925-b0d8-1c8002cbbf08,ACC_00519,ACC_00205,2624.8,2024-01-23 04:53:00
16be651f-92ea-4379-9eaa-30626a915739,ACC_00593,ACC_00390,4443.94,2024-01-30 02:26:39
6762e919-7451-4dc7-bb70-5edef7bb09e2,ACC_00835,ACC_00312,4232.23,2024-01-28 11:00:42
0353946d-9a9e-4673-9723-fbff1c227786,ACC_00761,ACC_00830,2374.39,2024-01-30 15:38:16
61f0dcd9-d8c5-417b-a6c9-48fad44274ec,ACC_00577,ACC_00879,362.0,2024-01-16 20:50:56
2c9c0a7f-1914-4572-a2b5-82c42b5512ef,ACC_00721,ACC_00329,4873.32,2024-01-08 08:26:40
b9495cdf-935f-4f65-a1fd-3d6b92c22742,ACC_00664,ACC_00709,4727.02,2024-01-04 10:45:40
8fe3c528-1bff-4758-b0e0-48ec2d3f6a32,ACC_00912,ACC_00905,1700.1,2024-01-27 23:39:04
42de5123-9514-4afa-b8d7-26268818de89,ACC_00457,ACC_00588,1089.24,2024-01-18 14:44:13
19782cad-7d5c-4bb1-8251-21235c693bda,ACC_00511,ACC_00509,420.89,2024-01-20 06:14:43
c21c0546-e0c2-4cf9-9073-0cb7d840d9e3,ACC_00385,ACC_00362,4321.51,2024-01-17 05:02:46
fe82b0ee-e414-4cda-af9f-6dc3a33b7dd7,ACC_00946,ACC_00614,3216.51,2024-01-23 10:29:52
e9f3f63f-ad40-4e51-87ae-d86737c12104,ACC_00522,ACC_00519,4985.42,2024-01-26 08:54:06
c78fec1e-a5cf-4a9c-abfb-4d6e0659f33b,ACC_00485,ACC_00514,2065.83,2024-01-22 18:52:15
babd9f5f-2a0f-40cf-a8b6-35de7d121b58,ACC_00814,ACC_00258,1799.94,2024-01-24 10:21:38
a48c77af-2764-4f57-9680-882694188a55,ACC_00361,ACC_00439,1571.25,2024-01-02 04:39:02
cb4f2b60-88dd-424a-b3d5-1281eed4904c,ACC_00664,ACC_00672,4727.02,2024-01-04 10:08:40
f00fd885-e8af-4ef6-87b6-d59ff9b5d42f,ACC_00783,ACC_00647,242.43,2024-01-30 07:48:13
695c9653-a34f-46fb-82a0-17f2e864d048,ACC_00287,ACC_00322,269.31,2024-01-18 16:20:08
16dc5b03-8d3c-4f5b-bd31-48fd9c9612ec,ACC_00144,ACC_00606,2273.55,2024-01-10 09:11:20
812813e8-0b20-4a14-a0d8-5428766576f2,ACC_00361,ACC_00906,4239.59,2024-01-05 04:13:16
2dbcde1f-af76-408d-84a8-2b26e1564f83,ACC_00599,ACC_00920,929.39,2024-01-05 02:26:29
93f7f303-8dd3-4270-8175-088740553e68,ACC_00681,ACC_00570,464.65,2024-01-29 23:33:58
167004ed-4528-4463-8641-26032720facb,ACC_00899,ACC_00438,2516.68,2024-01-28 20:00:19
3cb77cf1-71ee-4357-8751-7aa540ca6b83,ACC_00000,ACC_00133,416.21,2024-01-06 09:27:47
2a96bda9-e7dc-4f84-9b36-36c83af6226f,ACC_00797,ACC_00824,2871.02,2024-01-15 01:24:37
2fbf8f3c-a437-4e91-89f0-1e859a3aace3,ACC_00308,ACC_00236,858.31,2024-01-30 04:58:28
64b464de-9c94-45ff-8bec-41012872297f,ACC_00897,ACC_00260,45448.7,2024-01-17 00:44:44
fa85873d-1dc5-45b0-b21d-b021ea43f971,ACC_00861,ACC_00766,3555.85,2024-01-03 00:02:56
3bca199c-ea24-4185-9d6f-583fbfbc96f5,ACC_00189,ACC_00493,2458.31,2024-01-19 10:36:24
99c39c42-b872-4cd1-8980-911c077f336f,ACC_00424,ACC_00868,3544.5,2024-01-17 15:46:27
3fb53bff-843c-4225-846a-84c52950eb73,ACC_00107,ACC_00300,825.44,2024-01-20 17:54:04
7cfcb6fa-f67a-4ea8-99d3-d57fd5dd7c92,ACC_00989,ACC_00222,2436.27,2024-01-27 06:54:01
36fb3a19-0eda-48aa-ad12-7dd387cbda0f,ACC_00606,ACC_00383,4224.4,2024-01-21 00:41:49
354e05cc-3bd7-4eb8-956c-1114bf63739d,ACC_00266,ACC_00541,1008.89,2024-01-16 03:38:49
9c705cb4-fb7b-4607-a91c-da411ae97bd8,ACC_00386,ACC_00992,3023.92,2024-01-30 05:17:43
3df7574d-7eb7-4853-bbf8-e0d93fbbacc2,ACC_00381,ACC_00734,1765.89,2024-01-13 05:47:17
94da2728-d1af-45a6-94d4-65f8d2874641,ACC_00873,ACC_00792,332.94,2024-01-27 17:06:03
cc28032d-d183-4bd9-a412-785ed8da190e,ACC_00521,ACC_00282,3126.95,2024-01-08 22:31:33
9b39543d-e34a-4cba-ab95-b62fe91460d7,ACC_00146,ACC_00837,2779.28,2024-01-16 20:10:35
255fd0ed-dff8-4781-b159-6528fbf053af,ACC_00775,ACC_00658,1167.7,2024-01-02 00:22:00
a7b5af55-f5d0-4dde-8881-0f7b553b6efb,ACC_00206,ACC_00754,1980.16,2024-01-08 17:13:42
f42648b0-fcdb-492c-be09-3a767edcc267,ACC_00286,ACC_00424,1459.49,2024-01-23 23:32:38
5d1ef3b3-f02e-4f12-92db-aaa87466461b,ACC_00410,ACC_00661,1957.56,2024-01-23 20:23:37
e1ec5703-f558-4192-a486-8228e5a883e4,ACC_00948,ACC_00926,2510.09,2024-01-19 23:47:36
b0aed7ef-e828-48dc-bc38-bdfda7329445,ACC_00851,ACC_00506,4716.11,2024-01-17 17:20:34
956ad295-5e62-45c8-8182-51df9da100cb,ACC_00153,ACC_00510,1585.34,2024-01-21 08:26:22
c936e3b0-225c-4d15-9faf-38d3c2102498,ACC_00196,ACC_00982,134.08,2024-01-04 08:21:12
15783d85-95b4-44ef-be8e-e362e4a9263a,ACC_00602,ACC_00552,2653.85,2024-01-12 18:01:43
c5c5ae93-8653-4642-b8bc-d6d5268efd2e,ACC_00261,ACC_00862,731.03,2024-01-01 02:48:20
0099c446-b7cc-434e-b136-9e8eff6cfe64,ACC_00526,ACC_00039,1996.93,2024-01-04 08:40:17
e7b6e78c-d22e-436e-922c-e77ba9a9f413,ACC_00077,ACC_00562,3850.21,2024-01-12 11:04:42
428f3e9e-3eed-4bff-a9c1-8130086e1166,ACC_00620,ACC_00242,2740.18,2024-01-12 00:00:42
be356007-25c7-4bc1-9ea0-dd20dfb4b041,ACC_00618,ACC_00767,2288.92,2024-01-12 00:49:21
9cf80a9e-f77c-4a7d-9752-fcd904285a62,ACC_00698,ACC_00267,4659.89,2024-01-12 16:52:30
8b747dd7-1214-4cd6-8dbc-efe1d51139ce,ACC_00087,ACC_00289,4464.78,2024-01-23 20:35:09
1c433142-d0e9-414b-bdf3-f6576ff3cdc2,ACC_00595,ACC_00681,3359.5,2024-01-10 13:05:10
86336abd-2618-472d-9bbf-d59cdd8375ee,ACC_00746,ACC_00277,3921.35,2024-01-15 20:45:44
9254a81e-0f54-44b4-b240-e1d2ec3cbd13,ACC_00226,ACC_00652,3616.8,2024-01-05 20:07:18
dbb4ee5a-8d89-4483-b62c-8246d2d38c39,ACC_00280,ACC_00641,4300.8,2024-01-07 09:17:32
97a1a136-5051-4d29-9117-9c31488f5843,ACC_00036,ACC_00439,1765.7,2024-01-05 12:02:10
f308f585-42ee-4b92-a274-6aa318dcb06f,ACC_00441,ACC_00823,779.29,2024-01-12 15:40:16
f622e737-ec96-4c34-9933-9cbc3bad5128,ACC_00109,ACC_00153,2765.71,2024-01-27 13:31:53
f1146b60-4de0-4e86-96d3-5afca1882d26,ACC_00479,ACC_00920,5496.05,2024-01-15 17:38:43
8afef68d-d0ec-4bd4-9980-22bd8ddef960,ACC_00270,ACC_00825,3845.27,2024-01-15 08:40:25
874077a0-10ce-437d-8a00-d0a721089586,ACC_00653,ACC_00160,387.43,2024-01-05 14:09:11
bcc4bc6e-b300-4a4c-aff9-36e79fcdc7f8,ACC_00575,ACC_00891,4675.46,2024-01-03 09:57:53
a46e0eba-0c38-4a32-a1c0-7f9a39b43d79,ACC_00156,ACC_00475,4261.86,2024-01-01 17:38:46
735fa73b-2bf3-45e3-bf34-a5ef3da67a0e,ACC_00903,ACC_00162,504.29,2024-01-22 00:31:05
f032c330-64f1-4431-8269-ef1b605ae5a1,ACC_00296,ACC_00580,3608.48,2024-01-05 18:34:50
7f69822d-ffbb-43bf-bfa8-3d2d65a828e1,ACC_00688,ACC_00516,2752.92,2024-01-24 09:52:11
b9b133fa-a03b-48e9-ae1e-7c6c7747ed00,ACC_00481,ACC_00148,874.76,2024-01-06 20:05:17
d4fb1be2-dd91-4997-a12f-6e4a2c3a7fc4,ACC_00119,ACC_00817,1350.17,2024-01-02 01:36:01
feaecb18-1bf8-4fb4-a401-e5a26aca9312,ACC_00444,ACC_00331,1060.88,2024-01-05 17:08:16
5d5b7f63-22d9-4f13-81b0-dc2dd827b5d8,ACC_00061,ACC_00374,3081.4,2024-01-18 02:48:45
3dc68244-6cd8-40b8-8953-c6273eb9ff9e,ACC_00194,ACC_00086,2837.46,2024-01-19 16:48:41
3f33a72d-c4c1-47a9-8f23-c34f612f95fc,ACC_00236,ACC_00756,3463.51,2024-01-26 09:27:13
7f253f07-9d1b-4a04-a54a-30c5a41f233b,ACC_00752,ACC_00346,1223.07,2024-01-12 03:22:36
beb7c74b-aa4e-4fd6-88d0-2054fa33af73,ACC_00492,ACC_00551,3844.49,2024-01-13 07:02:05
aafeea00-cfaf-459a-8039-72a00c2c78c6,ACC_00231,ACC_00889,3909.89,2024-01-03 21:11:18
959ce9ea-728d-432d-91b8-5a6dba0401c0,ACC_00938,ACC_00924,1745.5,2024-01-14 20:14:12
6e5c9bb8-d93a-4001-814f-e892b13ac4b1,ACC_00835,ACC_00546,26.25,2024-01-12 17:52:34
4caef373-28dc-4153-a28c-ea8f6226d37f,ACC_00921,ACC_00683,1497.12,2024-01-21 14:18:02
f0884ecd-7ed0-490e-bb4d-73c4364f4018,ACC_00377,ACC_00765,2272.24,2024-01-21 10:37:45
1a9017bb-dbf2-4b98-9ae9-7e5e82b98dca,ACC_00745,ACC_00058,3635.1,2024-01-15 19:58:59
e8b01f69-3030-4c58-b87d-af9245830a15,ACC_00040,ACC_00056,2175.63,2024-01-24 07:38:37
cde3a354-6659-4754-b5e7-744cf2f25c4c,ACC_00353,ACC_00072,3509.84,2024-01-24 08:34:28
e3e53b1a-ca02-4603-bfb1-f8c7bc86f1be,ACC_00933,ACC_00525,3105.59,2024-01-09 02:39:30
f2c61996-13c5-4dd6-9793-0340c9739359,ACC_00560,ACC_00612,2073.95,2024-01-02 03:42:23
43ebf688-dc81-49aa-b718-dc963bbaf407,ACC_00149,ACC_00097,269.74,2024-01-25 13:58:07
0f5a61b4-0da0-4a14-8e9c-92e36727d0bf,ACC_00532,ACC_00273,3540.51,2024-01-02 17:38:30
40170c5c-b2fe-4875-8164-0e22db43fbea,ACC_00644,ACC_00370,1411.7,2024-01-20 04:33:29
49c4e6d8-1aa9-4473-ad1f-dbe57763227b,ACC_00300,ACC_00237,4563.47,2024-01-28 10:35:15
2adfa0ba-43bd-4a5c-a0cb-8cff454e37ca,ACC_00494,ACC_00563,1246.18,2024-01-27 09:35:04
746e9df0-5ecc-4123-822a-6b971e639f47,ACC_00467,ACC_00635,4473.94,2024-01-09 19:37:03
6adbc109-eb83-4e1d-bd7e-1b6212c8112c,ACC_00998,ACC_00933,1092.54,2024-01-03 01:21:39
c1e26ac5-c0ee-4c67-8d7a-bc3bf8141cd2,ACC_00235,ACC_00430,3473.09,2024-01-06 04:04:11
373aab48-f098-48c4-96b7-b28a653dfd1e,ACC_00413,ACC_00777,3731.45,2024-01-11 06:09:44
6cb72334-005e-43a7-bbf8-9612b0c9fcd7,ACC_00784,ACC_00721,770.35,2024-01-14 00:15:13
e3e895eb-6ae9-43ae-a3a4-8f59f59e3066,ACC_00564,ACC_00950,200.84,2024-01-07 04:34:07
c0ac8fc0-a32c-4186-889d-ee501f2df899,ACC_00580,ACC_00680,1801.09,2024-01-11 14:18:38
36d0db60-8dd1-473b-9dd9-50c9367b509f,ACC_00208,ACC_00764,1019.58,2024-01-10 12:48:48
02bdccaa-9963-42e7-bfbf-f83cc1507a2f,ACC_00116,ACC_00134,2769.48,2024-01-15 05:08:46
0d1bbced-cea0-42af-8632-788d0bfbaf71,ACC_00517,ACC_00466,537.33,2024-01-02 14:28:15
aaa2ade5-9ebd-4dbe-8b13-90792efaffd1,ACC_00798,ACC_00476,3544.05,2024-01-08 00:38:13
6c5239a7-580e-41c4-943b-acac7a7814a6,ACC_00349,ACC_00123,3387.32,2024-01-20 04:49:41
a772d570-ba24-4da6-91a4-1a56ff3b1d6c,ACC_00828,ACC_00314,4666.15,2024-01-26 02:35:12
95689d59-66b5-4be9-9f86-98dee5490e3f,ACC_00875,ACC_00792,4567.1,2024-01-19 16:25:26
d65c1b31-a321-4356-bdb6-5bdcc19996f4,ACC_00575,ACC_00330,2996.12,2024-01-25 00:20:12
009a3d5d-405f-4d41-83c0-9877299b30c3,ACC_00851,ACC_00663,2964.7,2024-01-17 01:00:03
4211cbf0-f9c0-415b-b6bc-cda37804479b,ACC_00742,ACC_00580,3722.71,2024-01-20 21:32:03
094188ce-2cd4-4db8-8d8a-72a89523da0e,ACC_00361,ACC_00087,2973.58,2024-01-11 10:19:09
e80c283d-5ae9-40e0-8709-40307a4e42d0,ACC_00780,ACC_00248,2239.56,2024-01-12 07:50:43
5dec1341-1719-4eb2-90a5-6c0047979e56,ACC_00805,ACC_00318,1115.52,2024-01-04 12:22:16
e6dbc120-9864-4e19-801b-07b3b568d4a4,ACC_00553,ACC_00426,707.24,2024-01-16 16:18:50
e4a53fcc-e5af-430f-bad1-a8d239713663,ACC_00417,ACC_00332,682.46,2024-01-09 06:07:46
d8375f6a-11ba-4686-83a7-92b35b3bd0ba,ACC_00642,ACC_00079,4343.97,2024-01-23 09:16:27
4f2766ae-d0a5-4739-8fe4-46a622c4001f,ACC_00844,ACC_00726,254.32,2024-01-27 08:56:26
82daa9e4-350e-43e6-ac90-68efc17704c6,ACC_00737,ACC_00655,3837.49,2024-01-01 20:29:32
5c1669cc-0b49-4626-bc65-919ab826c4e8,ACC_00493,ACC_00489,3052.75,2024-01-15 22:40:02
138b5d1d-12c8-43cc-8cc9-3c22c1146bee,ACC_00251,ACC_00422,3625.97,2024-01-21 08:26:10
007654e7-134d-49e4-8704-64cc1e6c4b5a,ACC_00345,ACC_00603,3777.59,2024-01-21 10:47:47
d8e49b50-f2f1-4ab9-aa61-8bde4c04ae89,ACC_00782,ACC_00122,3643.66,2024-01-23 01:45:58
d96f761b-0c88-4f28-bae5-2415559d502c,ACC_00923,ACC_00429,2418.59,2024-01-08 15:19:54
22dc5180-4c79-4842-a53d-78bc940db372,ACC_00601,ACC_00098,3345.87,2024-01-14 12:15:26
dad1ea9a-e2dd-4ac4-b562-54f394809c0c,ACC_00385,ACC_00048,2088.73,2024-01-30 10:03:22
7980ec1e-fa9f-4eed-9f6c-fe8895d41154,ACC_00044,ACC_00765,326.04,2024-01-04 09:40:28
6d10ed71-13dd-4529-b167-0c7349f6d679,ACC_00668,ACC_00213,4842.28,2024-01-28 08:53:53
f8515edd-7c37-4bdd-bb25-6c85f2f96af2,ACC_00699,ACC_00618,1337.2,2024-01-07 16:29:05
ced6857a-3cfe-49ea-888e-1eb2829424b4,ACC_00427,ACC_00302,3090.69,2024-01-25 19:45:53
0306f888-e091-47ee-b6d5-a64c1c974ca0,ACC_00717,ACC_00607,4911.96,2024-01-19 06:41:39
77549c08-8d83-423a-be59-465b510e0a1c,ACC_00494,ACC_00506,4555.59,2024-01-15 15:20:34
693f78eb-bd93-4f13-bc7d-85b515d7320a,ACC_00111,ACC_00872,757.97,2024-01-30 22:10:35
4590b97e-97d9-4a6a-9c3d-c64d6968fe90,ACC_00526,ACC_00875,1954.03,2024-01-24 02:59:49
e94baf95-259a-4fd2-a617-e7b71d7396a8,ACC_00460,ACC_00254,22333.11,2024-01-22 10:52:07
2d1db01d-8392-4477-8d0b-e45bbb1c8f19,ACC_00761,ACC_00517,3827.18,2024-01-30 12:01:58
a2e32aff-69da-43ea-a61f-36d4cef6ae9b,ACC_00332,ACC_00215,3358.85,2024-01-20 14:25:26
080b2b3b-af23-4772-b280-b400d8a784a2,ACC_00615,ACC_00929,2518.52,2024-01-09 09:55:45
efe092f0-7f2d-4f95-883f-b1b231fd8c05,ACC_00967,ACC_00858,2627.61,2024-01-11 11:43:04
73c28cde-343e-4b57-9d73-5bf989346fb9,ACC_00839,ACC_00290,3399.64,2024-01-28 21:03:57
658ff65d-96a9-4241-af16-84bcf1b022c7,ACC_00084,ACC_00309,1782.78,2024-01-23 00:42:17
de48efe1-a580-4eaa-ab51-65efa162776d,ACC_00436,ACC_00597,1880.67,2024-01-09 03:43:55
d38a2692-bea6-415f-81e2-c14a59f70ec6,ACC_00159,ACC_00984,4795.79,2024-01-20 19:30:51
14c25f83-3656-4ab7-b5aa-9beb5ef4433a,ACC_00229,ACC_00093,2893.12,2024-01-10 21:11:35
5492afdd-48dd-47aa-930e-a58f8c9d58da,ACC_00271,ACC_00986,721.34,2024-01-30 00:33:22
e5f3f2c0-b819-4046-b7db-41131f503bbb,ACC_00789,ACC_00816,3479.6,2024-01-14 15:08:35
f0254c0c-8e69-498e-b963-7a6cbafc1367,ACC_00071,ACC_00613,3375.77,2024-01-08 15:40:44
2dc6e956-adbb-477b-acd3-9bf737e2fad2,ACC_00150,ACC_00428,2160.99,2024-01-19 21:02:34
e5531f5f-47a2-4f98-939c-a342bcd10661,ACC_00382,ACC_00209,1992.59,2024-01-27 14:09:25
7127cd3e-4a0f-4273-8a2c-a38af562a58e,ACC_00280,ACC_00289,1713.52,2024-01-28 21:53:04
5d394669-2cfe-4aca-9854-9177a79f4370,ACC_00196,ACC_00530,4086.4,2024-01-12 23:45:28
9f28d062-40d6-446f-a8c4-3233f6085858,ACC_00276,ACC_00846,2823.73,2024-01-30 18:38:12
61c96e01-bbe4-4de0-a11f-dd5d3bd67a24,ACC_00447,ACC_00130,3621.41,2024-01-22 14:26:31
ae46b80f-3cb6-4fa8-b8be-1d4ef74f6ff4,ACC_00493,ACC_00202,2167.6,2024-01-28 05:21:39
6442a1d9-3631-4638-a770-2f8247c470cc,ACC_00806,ACC_00365,4247.6,2024-01-21 05:48:58
090da471-27d9-4f23-b93c-4b6ccf4154fa,ACC_00713,ACC_00697,87.02,2024-01-19 14:36:06
072d1899-f487-4408-9434-1e0e72f09d3c,ACC_00356,ACC_00906,1347.08,2024-01-30 08:51:13
2c69cecf-0dfa-4ae2-be20-3e082d24a317,ACC_00941,ACC_00096,3534.16,2024-01-13 05:36:27
d80f4d69-3ba7-40e3-8435-37bd74951f84,ACC_00189,ACC_00926,1743.37,2024-01-06 07:03:27
393ed414-1075-4db3-b24c-f2667be68e76,ACC_00943,ACC_00518,4351.27,2024-01-29 05:54:45
31328f08-d8ed-433b-a57f-b2580fb56555,ACC_00173,ACC_00668,665.06,2024-01-21 12:19:38
49128d1d-c6c6-41ee-8386-f3704f0248ca,ACC_00824,ACC_00042,1505.64,2024-01-12 17:06:57
8544d986-cf49-4ed5-aa1c-0a66ead0dd7a,ACC_00085,ACC_00247,933.05,2024-01-18 18:02:50
ec43b10a-a599-46fc-b6b1-a5ed394efabc,ACC_00084,ACC_00297,3067.19,2024-01-08 17:47:32
2c4e1101-58fe-4bbf-9ea9-b007f37b2efc,ACC_00503,ACC_00299,1764.18,2024-01-03 14:44:19
16d83e0b-d137-4df2-8184-8247dc3ea250,ACC_00310,ACC_00812,858.21,2024-01-24 03:41:04
8b8c0b4e-4e59-4349-b516-1fcfbce72916,ACC_00869,ACC_00292,4869.71,2024-01-06 10:53:33
2bba8768-f3c6-4887-bb19-3a21fcdf1e61,ACC_00179,ACC_00475,2585.91,2024-01-12 02:29:03
521e74ea-4d5c-43f3-a6b3-6ee627201318,ACC_00838,ACC_00915,4417.28,2024-01-15 01:09:32
1f6e30ca-f691-4c8b-b4cc-01a27a9815ff,ACC_00632,ACC_00054,1116.75,2024-01-17 13:52:04
3feff4a5-15a2-4b4b-85e9-efec0232064c,ACC_00524,ACC_00756,1923.18,2024-01-04 04:26:44
cfd89387-08b2-4ea7-a3c2-642fa66d98e7,ACC_00468,ACC_00496,179.84,2024-01-27 13:20:29
a7d4de7e-14f8-4a63-92dd-79e3db787f18,ACC_00409,ACC_00219,1338.45,2024-01-25 05:24:22
92960016-fd8b-44f8-ae81-6583c23d4760,ACC_00725,ACC_00772,718.16,2024-01-21 12:48:40
ca03a7e9-1105-4d9e-800f-7e2f96468e76,ACC_00741,ACC_00624,4578.58,2024-01-04 01:50:42
9ca75a93-87c8-464e-9619-bf227acc5964,ACC_00964,ACC_00231,4843.09,2024-01-25 02:06:26
d108dc58-3430-4941-bbcd-90bea88db168,ACC_00546,ACC_00480,3035.31,2024-01-23 14:41:39
b85010ed-2bd0-41c2-99ea-0c3e3e3d9059,ACC_00983,ACC_00738,600.99,2024-01-12 21:37:34
4e829387-e996-4a69-967c-9d063d32fa3e,ACC_00212,ACC_00318,3106.48,2024-01-14 08:14:56
be8639d7-07c9-4005-9606-3cc7395cd42f,ACC_00283,ACC_00224,1724.25,2024-01-02 22:21:13
2f859387-04ad-4e56-8719-007c34f7d387,ACC_00065,ACC_00930,3023.53,2024-01-17 07:48:59
7248c204-004e-4a8e-b47b-5478d89bb756,ACC_00791,ACC_00575,3175.67,2024-01-12 21:07:07
0b9dc895-bbab-419d-a4aa-37b9424eece8,ACC_00969,ACC_00837,547.38,2024-01-12 17:55:18
ae91ba73-05f4-4f63-9ef7-6636f97882bc,ACC_00110,ACC_00282,1367.51,2024-01-06 07:23:35
b20e9eea-ab66-4b57-804b-8ee6a8d29b84,ACC_00683,ACC_00210,4882.16,2024-01-12 02:05:26
60512476-5e46-495f-a04d-1d9ecc2e9e43,ACC_00663,ACC_00810,3473.91,2024-01-14 20:57:47
91c8320d-a128-460e-8522-e564c4525963,ACC_00119,ACC_00698,2662.78,2024-01-05 08:38:24
b272dd7b-1f65-4c30-81f8-59c5d95059c5,ACC_00956,ACC_00930,4638.36,2024-01-25 06:24:32
ea41a46f-e7fb-4b92-8e72-5a352d65437c,ACC_00683,ACC_00684,3797.28,2024-01-16 20:44:52
6a557515-6b98-4151-9741-e08217470b3e,ACC_00630,ACC_00053,714.05,2024-01-17 19:35:24
d9d712f2-e66a-43b7-90cf-0a842b6668dd,ACC_00892,ACC_00364,2855.29,2024-01-24 18:26:04
8f640d0a-bcd3-433f-b6c0-9b7b4603037b,ACC_00894,ACC_00935,32629.84,2024-01-14 15:02:09
922a968b-90eb-4c35-9c04-42aef4f32dfa,ACC_00681,ACC_00649,796.38,2024-01-09 13:32:04
af7bb529-b409-4dba-a15d-3f5bb3f437c4,ACC_00564,ACC_00748,374.91,2024-01-03 09:53:12
5d8ebe9e-92ae-4032-b094-7e6045f8e5c1,ACC_00228,ACC_00760,733.45,2024-01-08 16:26:22
e36fb202-4ab9-4a7c-9a94-189add5d70b9,ACC_00748,ACC_00678,4656.75,2024-01-13 15:12:26
b61e0942-db39-41eb-99a8-9a66065e12af,ACC_00471,ACC_00732,4144.6,2024-01-04 11:28:24
